             num,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
41,0.52159855,0.498168285,0.463506978,0.418186947,0.362957114,0.298731142,0.226572966,0.147679934,0.063363836,-0.024969898,-0.115844491,-0.207735253,-0.299093799,-0.388372658,-0.4740499,-0.554653375,-0.628784207,-0.695139152,-0.752531485,-0.799910079,-0.836376381,-0.861199012,-0.873825768,-0.873892833,-0.861231057,-0.83586919,-0.79803405,-0.748147578,-0.686820875,-0.614845266,-0.533180568,-0.442940727,-0.34537704,-0.241859254,-0.133854799,-0.022906509,0.089390831,0.201414762,0.311539839,0.418162381,0.519724878,0.614739674,0.701811571,0.779658986,0.847133353,0.903236447,0.94713538,0.978175033,0.995887729,1,0.990436362,0.967320018,0.930970502,0.881898301,0.820796541,0.748529873,0.666120742,0.574733248,0.475654876,0.370276358,0.26007001,0.146566872,0.031333025,-0.084054563,-0.198032254,-0.309073666,-0.415712914,-0.516566807,-0.610355669,-0.695922426,-0.772249705,-0.83847464,-0.893901189,-0.93800975,-0.970463949,-0.991114487,-1,-0.99734492,-0.983554389,-0.959206304,-0.925040626,-0.881946146,-0.830944907,-0.77317454,-0.709868818,-0.642336715,-0.571940334,-0.50007205,-0.428131229,-0.357500914,-0.28952484,-0.225485157,-0.166581201,-0.113909687,-0.0684466,-0.03103111,-0.00235175,0.01706492,0.026862974
42,-0.988307068,-0.965087081,-0.93066928,-0.885541289,-0.830341734,-0.765850582,-0.692977353,-0.612747369,-0.52628628,-0.434803079,-0.33957188,-0.241912751,-0.143171867,-0.04470132,0.052161122,0.146111991,0.235901524,0.320352196,0.398376109,0.468990956,0.531334329,0.584676149,0.628429033,0.662156442,0.685578483,0.698575302,0.701187988,0.693617016,0.676218237,0.649496484,0.614096918,0.570794232,0.520479902,0.464147683,0.402877582,0.337818557,0.270170226,0.201163863,0.132042985,0.064043832,-0.001623951,-0.063796137,-0.121371942,-0.17333098,-0.218748884,-0.25681135,-0.286826399,-0.308234649,-0.320617469,-0.323702874,-0.317369086,-0.301645706,-0.276712493,-0.242895775,-0.200662552,-0.150612397,-0.093467295,-0.030059568,0.038681884,0.111746842,0.188060241,0.266499625,0.345913275,0.425138746,0.503021496,0.578433318,0.650290289,0.717569933,0.779327351,0.834710034,0.882971157,0.923481117,0.955737158,0.979370916,0.994153784,1,0.996967428,0.985256017,0.965203972,0.937281698,0.902083627,0.860318052,0.812795153,0.76041339,0.704144504,0.64501736,0.58410089,0.52248643,0.461269718,0.401532852,0.344326503,0.290652667,0.241448227,0.197569602,0.159778728,0.128730584,0.104962484,0.08888529,0.080776697
43,-0.986086115,-0.958454483,-0.917494524,-0.863783275,-0.798077001,-0.721300199,-0.634532174,-0.53899137,-0.436017716,-0.327053219,-0.213621119,-0.097303914,0.020279436,0.137496759,0.252726055,0.36437865,0.470921786,0.570900307,0.662957136,0.74585222,0.8184797,0.879883019,0.929267787,0.966012199,0.989674874,1,0.99691973,0.980553807,0.95120643,0.909360435,0.855668881,0.790944191,0.716145027,0.632361099,0.540796162,0.442749464,0.339595931,0.232765408,0.123721263,0.013938691,-0.09511695,-0.202011447,-0.305362366,-0.403858688,-0.496279177,-0.581509188,-0.658555692,-0.726560285,-0.784810007,-0.832745828,-0.86996868,-0.896242976,-0.911497571,-0.915824195,-0.909473376,-0.892847978,-0.866494436,-0.831091892,-0.787439382,-0.736441325,-0.679091548,-0.616456108,-0.549655214,-0.479844524,-0.408196141,-0.335879603,-0.264043173,-0.193795736,-0.126189578,-0.062204323,-0.002732279,0.051434588,0.099615848,0.141251813,0.175910608,0.203293024,0.223235086,0.235708311,0.240817683,0.238797381,0.230004363,0.214909931,0.19408942,0.168210211,0.138018283,0.10432353,0.067984105,0.029890071,-0.009053372,-0.047942788,-0.085893254,-0.12205465,-0.155627244,-0.18587628,-0.212145337,-0.233868228,-0.250579243,-0.26192155,-0.267653631
44,0.992323987,0.977061128,0.954388432,0.924568114,0.887943697,0.844934911,0.796031466,0.741785809,0.682804959,0.619741574,0.553284364,0.484148029,0.413062857,0.340764158,0.267981701,0.195429311,0.1237948,0.053730385,-0.014156262,-0.079310186,-0.141236407,-0.199506183,-0.25376214,-0.303722225,-0.349182403,-0.390018071,-0.426184164,-0.457713955,-0.484716578,-0.50737332,-0.525932735,-0.540704676,-0.552053342,-0.560389449,-0.566161673,-0.569847487,-0.571943562,-0.572955881,-0.573389742,-0.573739798,-0.574480322,-0.576055845,-0.578872327,-0.583289015,-0.589611119,-0.598083431,-0.608885007,-0.622124986,-0.63783964,-0.655990695,-0.676464966,-0.699075313,-0.723562912,-0.74960082,-0.776798757,-0.804709074,-0.832833776,-0.86063252,-0.887531454,-0.912932762,-0.936224756,-0.956792374,-0.974027891,-0.9873417,-0.996172968,-1,-0.998350155,-0.990809128,-0.977029467,-0.956738168,-0.929743225,-0.895939017,-0.855310451,-0.80793576,-0.753987922,-0.693734652,-0.627536959,-0.55584628,-0.479200208,-0.398216889,-0.31358814,-0.226071399,-0.136480603,-0.04567614,0.045445994,0.135965677,0.224950597,0.3114685,0.394599533,0.47344853,0.547157049,0.614914966,0.67597149,0.729645396,0.775334345,0.812523159,0.840790897,0.859816661,0.869384027
45,0.989548306,0.968800685,0.938066205,0.897802354,0.848607807,0.791212966,0.726468419,0.655331499,0.578851165,0.498151439,0.414413657,0.328857832,0.242723406,0.157249715,0.073656466,-0.006875466,-0.083222597,-0.154336483,-0.219260142,-0.277143028,-0.327254282,-0.368994068,-0.401902817,-0.425668213,-0.44012983,-0.445281328,-0.441270183,-0.428394956,-0.407100128,-0.377968609,-0.341712009,-0.299158851,-0.251240898,-0.198977814,-0.143460406,-0.085832715,-0.02727323,0.031024464,0.087871296,0.142102274,0.192595682,0.238291608,0.278209504,0.311464498,0.33728219,0.355011705,0.364136778,0.364284708,0.355233013,0.336913695,0.309415034,0.272980879,0.228007437,0.175037616,0.114753,0.047963579,-0.024404607,-0.10132372,-0.181680051,-0.264291367,-0.347925417,-0.431319302,-0.513199406,-0.592301567,-0.667391187,-0.737282947,-0.800859825,-0.857091115,-0.905049152,-0.943924494,-0.9730393,-0.991858706,-1,-0.997239466,-0.983516764,-0.958936784,-0.923768938,-0.878443896,-0.823547801,-0.759814065,-0.688112853,-0.609438421,-0.524894507,-0.435677978,-0.343061013,-0.248372069,-0.152975937,-0.058253194,0.034420628,0.12369585,0.208269082,0.286903001,0.358445135,0.421845389,0.476172017,0.520625812,0.554552278,0.577451605,0.588986292
46,-0.365843133,-0.357649403,-0.34552045,-0.329647055,-0.310278338,-0.28771737,-0.262315825,-0.23446778,-0.204602745,-0.173178064,-0.140670808,-0.107569298,-0.07436441,-0.041540806,-0.009568252,0.021106834,0.050069454,0.076943576,0.101399025,0.123157588,0.141998238,0.157761356,0.1703519,0.179741433,0.185968978,0.189140681,0.189428269,0.187066312,0.182348353,0.175621922,0.167282553,0.157766848,0.147544744,0.137111069,0.126976541,0.117658358,0.109670517,0.103514041,0.099667272,0.098576379,0.100646268,0.106232033,0.115631101,0.129076214,0.146729379,0.168676888,0.194925512,0.22539996,0.259941633,0.298308745,0.340177812,0.385146501,0.43273783,0.48240566,0.533541411,0.585481924,0.637518348,0.688905939,0.738874624,0.786640183,0.831415881,0.872424366,0.908909681,0.940149175,0.965465154,0.984236079,0.995907132,1,0.996121694,0.983972279,0.963351379,0.934163333,0.896420938,0.850247671,0.795878368,0.733658326,0.664040808,0.587582995,0.504940415,0.41685991,0.324171249,0.227777466,0.128644085,0.027787351,-0.07373836,-0.17485378,-0.274468448,-0.371494691,-0.46486167,-0.553529308,-0.636501897,-0.712841184,-0.781678761,-0.842227566,-0.893792347,-0.935778919,-0.967702104,-0.989192213,-1
47,-0.825374503,-0.81266752,-0.793714774,-0.768644809,-0.7376278,-0.700874526,-0.658635075,-0.611197314,-0.558885115,-0.502056344,-0.441100627,-0.3764369,-0.308510747,-0.237791556,-0.164769484,-0.089952258,-0.013861836,0.062969069,0.140000582,0.216689333,0.292492209,0.366870139,0.4392919,0.509237917,0.57620403,0.639705193,0.69927909,0.754489621,0.804930245,0.850227143,0.890042175,0.924075597,0.952068521,0.973805084,0.989114306,0.997871611,1,0.995470848,0.984304313,0.966569358,0.942383357,0.911911299,0.87536458,0.832999392,0.785114709,0.732049892,0.674181914,0.611922246,0.545713403,0.476025197,0.403350718,0.328202084,0.251105986,0.172599085,0.093223291,0.013520974,-0.06596985,-0.144720305,-0.222215371,-0.297958478,-0.371475936,-0.442321142,-0.510078541,-0.574367275,-0.634844494,-0.691208293,-0.743200232,-0.790607421,-0.833264134,-0.871052948,-0.903905374,-0.931801983,-0.954772023,-0.972892521,-0.986286883,-0.995123009,-0.999610929,-1,-0.996575681,-0.989655924,-0.979587227,-0.966740375,-0.951505933,-0.934289531,-0.915506998,-0.895579389,-0.874927979,-0.853969259,-0.833110008,-0.812742489,-0.793239817,-0.774951568,-0.758199664,-0.743274589,-0.730431975,-0.719889601,-0.711824837,-0.706372564,-0.703623592
48,0.995362501,0.986104204,0.972258568,0.953875929,0.931023666,0.903786409,0.872266272,0.836583111,0.79687476,0.753297266,0.706025067,0.655251109,0.601186886,0.544062364,0.484125775,0.421643275,0.356898419,0.29019146,0.221838449,0.152170124,0.081530576,0.010275702,-0.061228581,-0.132608324,-0.203483764,-0.273471735,-0.342188264,-0.40925134,-0.474283814,-0.536916421,-0.596790882,-0.653563052,-0.706906086,-0.75651357,-0.802102585,-0.843416671,-0.880228626,-0.912343125,-0.939599097,-0.961871833,-0.97907479,-0.991161047,-0.998124389,-1,-0.996864725,-0.988836908,-0.976075772,-0.958780355,-0.937187987,-0.911572331,-0.882240981,-0.849532657,-0.813814005,-0.775476043,-0.734930286,-0.692604588,-0.648938757,-0.604379976,-0.559378105,-0.514380896,-0.469829201,-0.426152218,-0.383762836,-0.343053148,-0.304390176,-0.268111875,-0.23452346,-0.203894115,-0.17645412,-0.152392439,-0.131854806,-0.114942332,-0.101710661,-0.092169678,-0.086283793,-0.083972779,-0.085113182,-0.089540263,-0.097050462,-0.107404356,-0.120330071,-0.135527097,-0.152670477,-0.171415299,-0.19140144,-0.2122585,-0.233610863,-0.255082816,-0.276303661,-0.296912749,-0.316564378,-0.334932475,-0.351715019,-0.366638128,-0.379459765,-0.389973018,-0.398008893,-0.403438606,-0.40617532
49,0.986378221,0.959325668,0.919221506,0.8666274,0.802279148,0.727075712,0.642065834,0.548432432,0.447475015,0.340590394,0.229251968,0.114987918,-0.000641365,-0.116066279,-0.229731081,-0.340116673,-0.44576277,-0.545289105,-0.637415355,-0.720979481,-0.794954222,-0.858461474,-0.910784369,-0.951376842,-0.979870589,-0.996079281,-1,-0.991811881,-0.971871992,-0.940708515,-0.899011366,-0.847620384,-0.787511298,-0.71977969,-0.645623213,-0.566322348,-0.483219993,-0.397700231,-0.311166577,-0.225020072,-0.140637554,-0.059350436,0.01757566,0.088960119,0.153725094,0.210911543,0.259693297,0.299388951,0.329471397,0.349574869,0.359499389,0.359212559,0.348848698,0.328705322,0.299237065,0.261047124,0.214876394,0.16159046,0.102164678,0.037667576,-0.030757141,-0.101909701,-0.174554165,-0.247438814,-0.319316677,-0.388965883,-0.455209509,-0.516934603,-0.573110081,-0.622803223,-0.665194496,-0.699590475,-0.725434663,-0.742316044,-0.749975228,-0.74830811,-0.737366981,-0.717359085,-0.688642648,-0.651720461,-0.607231109,-0.555938015,-0.498716466,-0.436538836,-0.370458267,-0.301591053,-0.231098031,-0.160165278,-0.089984432,-0.021732949,0.04344537,0.104459274,0.160288073,0.209998465,0.252759914,0.287858325,0.314707794,0.33286025,0.342012824
50,-0.679352502,-0.654306152,-0.617257638,-0.568822776,-0.509807145,-0.441193116,-0.364124027,-0.279885759,-0.189886003,-0.095631555,0.001296009,0.099265881,0.196624388,0.291721762,0.382938885,0.468713569,0.547565975,0.618122743,0.67913946,0.729521102,0.76834012,0.794851881,0.808507224,0.808961904,0.796082802,0.769950765,0.730860058,0.679314405,0.616019696,0.541873459,0.457951272,0.365490308,0.265870292,0.16059215,0.051254689,-0.060470316,-0.17286425,-0.284188582,-0.392712161,-0.496738455,-0.5946323,-0.684845745,-0.765942568,-0.836621087,-0.895734908,-0.942311258,-0.975566642,-0.994919546,-1,-0.990655839,-0.966955561,-0.929187734,-0.877856953,-0.813676417,-0.737557222,-0.650594553,-0.554050974,-0.449337085,-0.33798984,-0.221648868,-0.102031168,0.019095429,0.139939622,0.258714382,0.373664654,0.483094578,0.585393806,0.679062491,0.762734577,0.835198995,0.895418466,0.942545577,0.975935914,0.995158013,1,0.990472786,0.966809792,0.92946319,0.879096725,0.816575228,0.742950977,0.659447138,0.567438519,0.468429957,0.364032672,0.25593895,0.145895566,0.03567635,-0.072945669,-0.178226096,-0.278476562,-0.372091228,-0.457571995,-0.533552018,-0.598817167,-0.65232508,-0.693221529,-0.720853827,-0.734781073
51,0.859094137,0.853276894,0.844702744,0.833550618,0.82005394,0.804496323,0.787206331,0.768551384,0.748930922,0.728768937,0.708506,0.688590919,0.669472172,0.65158926,0.635364121,0.621192771,0.609437298,0.600418356,0.594408295,0.591625037,0.592226827,0.596307933,0.60389539,0.614946859,0.629349619,0.646920759,0.667408543,0.690494962,0.715799432,0.742883584,0.771257097,0.800384471,0.829692645,0.858579355,0.886422094,0.912587533,0.936441271,0.95735775,0.974730183,0.987980332,0.996567989,1,0.997838688,0.989709536,0.975308002,0.954405358,0.926853443,0.892588252,0.851632298,0.804095698,0.750175947,0.690156392,0.624403398,0.55336226,0.477551894,0.3975584,0.314027567,0.227656451,0.139184119,0.049381729,-0.040957943,-0.131031343,-0.220035203,-0.307177653,-0.391689219,-0.472833533,-0.549917606,-0.622301483,-0.689407163,-0.750726618,-0.805828806,-0.854365561,-0.89607627,-0.93079126,-0.958433848,-0.979021012,-0.992662677,-0.999559616,-1,-0.994354655,-0.983071075,-0.966666303,-0.945718768,-0.920859215,-0.892760852,-0.862128871,-0.829689498,-0.796178742,-0.762331002,-0.728867719,-0.696486241,-0.665849062,-0.63757361,-0.612222735,-0.590296035,-0.572222173,-0.55835227,-0.548954506,-0.544209995
52,0.983048423,0.984351562,0.986202176,0.988477713,0.991018662,0.993631796,0.996094127,0.998157487,0.999553665,1,0.999205349,0.996876295,0.992723513,0.986468156,0.977848166,0.966624377,0.952586307,0.935557539,0.915400567,0.892021041,0.865371309,0.835453192,0.802319929,0.766077251,0.726883543,0.684949096,0.640534421,0.593947663,0.54554114,0.495707036,0.444872329,0.393493019,0.34204773,0.291030804,0.240944973,0.192293735,0.145573552,0.101265994,0.059829953,0.021694061,-0.01275057,-0.043157156,-0.069229492,-0.090727523,-0.107472152,-0.119349184,-0.126312345,-0.128385297,-0.125662619,-0.118309719,-0.10656166,-0.090720903,-0.071153997,-0.048287239,-0.022601367,0.005374649,0.035070634,0.065882954,0.097182875,0.128325416,0.158658566,0.187532725,0.214310242,0.238374895,0.25914118,0.276063261,0.288643444,0.296440055,0.299074582,0.296237985,0.287696054,0.273293751,0.252958442,0.226701972,0.194621544,0.156899373,0.11380112,0.065673115,0.012938396,-0.043908377,-0.104307064,-0.16763918,-0.233235893,-0.300386809,-0.368349389,-0.436358886,-0.503638653,-0.569410675,-0.632906168,-0.693376105,-0.750101508,-0.802403358,-0.849651974,-0.891275742,-0.926769046,-0.955699299,-0.977712961,-0.99254047,-1
53,0.990930499,0.972880566,0.946027306,0.910633796,0.867046041,0.815688958,0.757061469,0.691730755,0.620325738,0.543529898,0.462073492,0.376725296,0.28828397,0.197569152,0.1054124,0.012648093,-0.079895582,-0.171405471,-0.261091982,-0.348197219,-0.432002617,-0.511835984,-0.587077875,-0.657167227,-0.721606183,-0.77996407,-0.831880493,-0.877067508,-0.915310874,-0.946470387,-0.970479291,-0.987342823,-0.997135898,-1,-0.996139339,-0.985816327,-0.969346471,-0.947092741,-0.919459524,-0.886886239,-0.849840725,-0.808812478,-0.764305856,-0.716833328,-0.66690888,-0.615041638,-0.56172982,-0.507455077,-0.452677289,-0.397829892,-0.343315767,-0.28950375,-0.236725781,-0.185274721,-0.13540284,-0.087320983,-0.041198391,0.002836826,0.044696618,0.08433134,0.121727585,0.156905536,0.189915917,0.220836595,0.249768911,0.2768338,0.302167792,0.325918943,0.348242793,0.369298395,0.389244511,0.408236005,0.426420515,0.443935445,0.460905314,0.477439509,0.493630465,0.509552289,0.52525984,0.540788273,0.556153029,0.571350268,0.586357719,0.601135907,0.615629744,0.629770413,0.64347752,0.656661452,0.669225893,0.681070426,0.692093191,0.702193506,0.711274431,0.719245191,0.726023423,0.731537198,0.735726771,0.738546027,0.739963593
54,0.746962497,0.724667559,0.691585998,0.648145395,0.594906889,0.532557653,0.461901687,0.383849069,0.299403804,0.209650449,0.115739703,0.018873164,-0.079712538,-0.178762004,-0.277017493,-0.373235305,-0.466201865,-0.554749312,-0.637770362,-0.714232255,-0.78318959,-0.84379588,-0.895313684,-0.937123164,-0.968728992,-0.989765494,-1,-0.999334348,-0.98780456,-0.965578696,-0.932952946,-0.890346027,-0.838291996,-0.777431576,-0.708502162,-0.632326645,-0.549801244,-0.461882511,-0.369573736,-0.273910922,-0.175948561,-0.076745408,0.022649544,0.121210676,0.217948776,0.311923281,0.402253598,0.488129323,0.568819252,0.64367906,0.712157563,0.773801499,0.828258785,0.875280228,0.914719701,0.946532808,0.970774094,0.987592869,0.997227747,1,0.996305869,0.986607969,0.971425939,0.95132651,0.926913157,0.898815507,0.867678678,0.83415274,0.798882427,0.762497313,0.72560255,0.688770354,0.652532326,0.61737274,0.583722875,0.551956472,0.522386352,0.495262246,0.470769822,0.449030919,0.430104937,0.413991347,0.40063324,0.389921824,0.38170178,0.375777344,0.371918996,0.369870611,0.369356935,0.370091231,0.37178295,0.374145265,0.376902348,0.379796217,0.382593053,0.385088849,0.38711429,0.38853877,0.389273476
55,-0.578552356,-0.579904471,-0.581792014,-0.58404974,-0.586463109,-0.588773109,-0.590682113,-0.591860669,-0.591955098,-0.590595754,-0.58740579,-0.582010282,-0.574045519,-0.563168305,-0.549065073,-0.531460657,-0.510126535,-0.484888393,-0.455632837,-0.422313145,-0.384953895,-0.343654402,-0.298590848,-0.250017053,-0.198263848,-0.143737022,-0.086913855,-0.028338269,0.031385354,0.09159961,0.151602656,0.210657826,0.268004143,0.322867557,0.374472747,0.422055302,0.464874076,0.502223544,0.533445919,0.557942873,0.575186619,0.5847302,0.586216782,0.579387793,0.564089749,0.540279648,0.508028797,0.467525008,0.419073075,0.363093514,0.300119534,0.230792271,0.155854317,0.076141618,-0.007426171,-0.093856737,-0.182097445,-0.271048773,-0.359578679,-0.446537688,-0.53077449,-0.611151827,-0.686562439,-0.755944822,-0.818298591,-0.872699184,-0.918311714,-0.954403737,-0.980356749,-0.995676216,-1,-0.993105013,-0.974912009,-0.94548841,-0.905049117,-0.853955267,-0.792710946,-0.721957878,-0.64246815,-0.555135072,-0.460962278,-0.361051208,-0.256587153,-0.148824033,-0.039068136,0.071338979,0.181038153,0.288670655,0.392896279,0.492411285,0.585965914,0.67238123,0.750565058,0.819526777,0.87839077,0.926408332,0.962967861,0.987603201,1
56,-0.89133936,-0.866625754,-0.829994154,-0.781963554,-0.723213446,-0.654573354,-0.577010072,-0.491612793,-0.399576374,-0.302182986,-0.200782459,-0.096771603,0.008427142,0.113387414,0.216700645,0.316997436,0.412968281,0.503383283,0.58711058,0.66313318,0.730563941,0.788658475,0.836825757,0.874636294,0.901827713,0.918307693,0.924154195,0.919612995,0.905092549,0.881156293,0.848512495,0.808001823,0.76058283,0.707315591,0.649343756,0.587875302,0.524162302,0.45948002,0.39510568,0.332297244,0.272272538,0.216189059,0.165124786,0.12006031,0.081862554,0.05127036,0.028882164,0.015145957,0.010351708,0.014626347,0.027931414,0.050063399,0.080656782,0.119189706,0.164992228,0.217256981,0.275052114,0.337336282,0.402975464,0.470761334,0.539430902,0.607687104,0.674220032,0.73772844,0.796941213,0.850638435,0.897671731,0.936983557,0.967625129,0.988772692,0.999741894,1,0.989175772,0.967066843,0.933644457,0.88905551,0.83362183,0.767836723,0.692358816,0.608003289,0.515730638,0.416633122,0.311919115,0.20289559,0.090949017,-0.02247505,-0.135893356,-0.247806994,-0.35672376,-0.461180479,-0.559764949,-0.651137163,-0.734049492,-0.807365488,-0.870077048,-0.921319648,-0.960385416,-0.986733849,-1
57,-0.307488356,-0.3125618,-0.320125878,-0.33012566,-0.342488537,-0.357124742,-0.373928012,-0.392776354,-0.413532932,-0.436047057,-0.460155267,-0.485682503,-0.512443357,-0.540243386,-0.568880485,-0.598146305,-0.627827703,-0.657708212,-0.687569524,-0.717192972,-0.746360994,-0.774858577,-0.802474662,-0.829003508,-0.854245994,-0.878010858,-0.900115866,-0.920388894,-0.938668921,-0.954806934,-0.968666725,-0.980125587,-0.989074902,-0.995420621,-0.999083629,-1,-0.998121142,-0.993413829,-0.985860132,-0.975457238,-0.962217176,-0.946166445,-0.927345553,-0.905808472,-0.881622018,-0.854865161,-0.825628269,-0.794012308,-0.760127981,-0.724094844,-0.686040382,-0.646099069,-0.604411412,-0.561122991,-0.516383502,-0.470345809,-0.423165014,-0.37499755,-0.326000305,-0.276329784,-0.226141307,-0.175588258,-0.124821383,-0.073988137,-0.023232098,0.027307573,0.077496604,0.12720602,0.176312499,0.224698655,0.272253267,0.318871447,0.364454747,0.408911209,0.45215537,0.494108206,0.534697031,0.57385536,0.611522724,0.64764445,0.682171416,0.715059771,0.746270639,0.775769805,0.803527381,0.829517472,0.853717835,0.876109534,0.896676607,0.915405737,0.932285937,0.947308249,0.960465468,0.971751883,0.981163047,0.988695574,0.994346967,0.998115477,1
58,0.474082484,0.472036078,0.469064483,0.465283063,0.460841925,0.455922816,0.450735357,0.44551266,0.440506423,0.435981576,0.432210578,0.429467465,0.428021755,0.428132311,0.430041284,0.433968239,0.440104562,0.448608268,0.459599294,0.473155371,0.489308548,0.508042452,0.52929033,0.55293392,0.578803189,0.606676948,0.636284353,0.667307286,0.699383568,0.732111001,0.765052144,0.797739794,0.829683069,0.860374013,0.889294627,0.91592422,0.939746956,0.960259504,0.976978649,0.989448755,0.997248961,1,0.997370512,0.98908277,0.974917714,0.954719198,0.928397396,0.89593129,0.8573702,0.812834318,0.762514231,0.706669437,0.645625849,0.579772331,0.509556314,0.435478526,0.358086933,0.277969964,0.195749118,0.112071054,0.027599287,-0.056994395,-0.141038665,-0.223871416,-0.304848416,-0.383351719,-0.458797727,-0.530644764,-0.59840006,-0.66162603,-0.719945762,-0.773047631,-0.820688957,-0.862698666,-0.898978907,-0.929505591,-0.954327866,-0.973566502,-0.987411247,-0.996117161,-1,-0.999430721,-0.994829176,-0.986657107,-0.975410539,-0.961611679,-0.945800469,-0.928525885,-0.910337147,-0.891774955,-0.873362884,-0.855599083,-0.838948386,-0.823834968,-0.810635655,-0.799673983,-0.791215104,-0.785461619,-0.782550391
59,-0.011036097,0.003472139,0.024980446,0.053187733,0.087698767,0.1280294,0.173612953,0.223807701,0.277905323,0.335140225,0.394699596,0.45573407,0.517368835,0.57871506,0.638881462,0.696985875,0.752166659,0.803593797,0.850479537,0.892088434,0.927746665,0.956850499,0.978873808,0.993374528,1,0.998491115,0.988685224,0.970517791,0.944022763,0.909331681,0.866671552,0.816361506,0.758808329,0.694500912,0.624003724,0.547949398,0.467030546,0.381990915,0.293616023,0.202723395,0.11015254,0.01675482,-0.076616685,-0.169117138,-0.259919637,-0.348224493,-0.433267989,-0.514330502,-0.590743903,-0.661898138,-0.72724694,-0.786312585,-0.838689681,-0.884047939,-0.922133929,-0.952771818,-0.975863102,-0.991385377,-0.999390187,-1,-0.993404397,-0.979855539,-0.959663007,-0.933188109,-0.900837748,-0.863057971,-0.820327286,-0.773149861,-0.722048719,-0.667559017,-0.610221511,-0.550576306,-0.48915696,-0.426485029,-0.363065116,-0.299380473,-0.235889203,-0.173021097,-0.111175123,-0.050717564,0.008019175,0.064737135,0.119172751,0.171096235,0.220310424,0.266649161,0.309975273,0.350178198,0.387171352,0.420889307,0.451284851,0.478326014,0.50199314,0.522276064,0.539171485,0.55268058,0.56280692,0.569554749,0.572927653
60,0.976511264,0.978195901,0.980597436,0.983568157,0.986915715,0.990406961,0.993772625,0.996712739,0.998902718,1,0.999651108,0.997499037,0.993190809,0.986385087,0.976759691,0.964018894,0.947900366,0.928181634,0.904685944,0.877287411,0.845915359,0.810557775,0.771263791,0.728145145,0.681376589,0.631195212,0.577898678,0.521842403,0.46343568,0.403136835,0.341447452,0.278905761,0.216079294,0.1535569,0.091940264,0.031835039,-0.026158251,-0.081453411,-0.133487714,-0.181730846,-0.225693498,-0.26493548,-0.299073201,-0.327786409,-0.350824056,-0.368009203,-0.379242861,-0.384506698,-0.383864569,-0.377462809,-0.365529285,-0.34837121,-0.326371722,-0.299985284,-0.269731952,-0.236190594,-0.199991143,-0.161806009,-0.122340745,-0.082324132,-0.042497809,-0.003605601,0.033617291,0.068455073,0.100221963,0.128272448,0.152011043,0.170901388,0.184474569,0.192336498,0.194174267,0.189761355,0.178961608,0.161731928,0.13812362,0.10828237,0.072446845,0.03094593,-0.015805362,-0.06731126,-0.123001806,-0.182240537,-0.244333166,-0.308537155,-0.374072009,-0.440130181,-0.505888403,-0.570519282,-0.633203004,-0.693138962,-0.749557136,-0.80172907,-0.848978269,-0.890689877,-0.926319479,-0.955400904,-0.977552919,-0.992484696,-1
61,0.992351435,0.977133266,0.954502372,0.924691483,0.888006111,0.844820528,0.795572858,0.740759331,0.680927808,0.616670652,0.548617051,0.477424916,0.403772442,0.328349491,0.251848877,0.174957711,0.098348914,0.022673004,-0.051449697,-0.123436362,-0.192748342,-0.258897155,-0.321449696,-0.3800326,-0.434335711,-0.484114608,-0.529192169,-0.569459155,-0.604873819,-0.63546056,-0.661307652,-0.682564088,-0.699435606,-0.71217996,-0.721101521,-0.726545287,-0.728890423,-0.728543407,-0.72593091,-0.721492522,-0.715673421,-0.708917123,-0.701658397,-0.694316479,-0.687288659,-0.680944362,-0.675619789,-0.671613202,-0.669180922,-0.668534084,-0.669836203,-0.673201563,-0.678694455,-0.686329267,-0.696071401,-0.707838999,-0.721505442,-0.736902564,-0.753824531,-0.772032293,-0.791258553,-0.811213147,-0.83158875,-0.852066806,-0.87232358,-0.892036236,-0.910888826,-0.92857811,-0.944819086,-0.959350166,-0.971937887,-0.982381107,-0.990514597,-0.996211983,-0.999387999,-1,-0.998048729,-0.993578321,-0.986675558,-0.977468371,-0.966123647,-0.952844352,-0.937866049,-0.921452846,-0.903892869,-0.885493324,-0.866575235,-0.847467951,-0.828503521,-0.810011023,-0.792310944,-0.775709719,-0.760494505,-0.746928294,-0.73524543,-0.725647627,-0.718300531,-0.713330906,-0.710824478
